,raw_tstats,cell_tstats,raw_pvalues,cell_pvalues,multinomial_ranks,taxonomy
99647b51f775c8ddde8ed36a7d60dbcd,2.629734961071747,2.629734961071747,0.0027678532084757165,0.021986421672695714,1.3437426760240667,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus
998e1394a895d9bf981675ada8d81c9c,,,,,0.4360034539743536,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__; s__
99a5cfa809eaee4949bf29258171c968,-1.0000000000000002,-1.0000000000000002,0.3370490579535843,0.3370490579535843,0.4627145006700628,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__
9a6bbf7a3ae0a32bd65c01efc6baf88e,,,,,0.39400602126561335,k__Bacteria; p__[Thermi]; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus; s__
9ac3c50692be6e40e581f77b50b6bf20,-1.4463591512138239,-1.4463591512138239,0.16730518331144198,0.1736867829062996,-1.8563823029950983,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
9b40ea06cb2c2f75122976fb2a675732,0.592438031418578,0.592438031418578,0.0815857620716374,0.5645541953132984,-0.6012441441968805,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__
9b554d9be4712bd316421b75e213b4e3,-1.3943273156958478,-1.3943273156958478,0.1329089201282344,0.18849726012943865,0.022554226164447574,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae
9c17d6e2efcec8cb51590255349da265,,,,,0.4360034539743536,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
9d377633aebc18f6fe70ac606c61560a,,,,,0.37423158431492975,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
9dd38ef2de28b74605ac0070ed66a967,-0.9999999999999999,-0.9999999999999999,0.3370490579535843,0.3370490579535844,0.5443390681787603,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
9de9cfbf162c1a287e0314b38b06bc1d,,,,,-0.14834266161478826,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia; s__
9e15e76a487328cc4fe9a0f2a48eb146,,,,,0.4360034539743536,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus
9eec995d1b7de24deb146bf87c62e8ef,1.005491956141933,1.005491956141933,0.4704273052651776,0.3345052626856231,2.055471964125263,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
9f39efe5f61d28f840e96bc3a4ceb9e1,1.8235146063147918,1.8235146063147918,0.5982064077403924,0.09321604591027349,0.29404158139668635,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
9fee0541c33fc3a7f60933b67b7dffe9,,,,,-0.047646932359111986,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Bilophila; s__
a0946629e7054c9638dd5d2991e1350d,1.7638016254368123,1.7638016254368123,0.39765370923194143,0.10318366741575995,0.1978307440324896,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Kingella; s__
a16679d5a10caa9753f171977552d920,-1.0,-1.0,0.3370490579535843,0.3370490579535843,-0.7697784230665095,k__Bacteria; p__Firmicutes; c__Bacilli
a18f28d224e2a15836f43ff12e27786c,,,,,-0.30946295713938543,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__amylovorum
a1bef55a97db05fdc081a43465349d20,1.0,1.0,0.3370490579535843,0.3370490579535843,0.6927512958093756,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
a21e6b641b56c1bea97b953496cc4de5,,,,,0.4360035731836431,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae
a253accccb2a58adabe6de2c67f79463,,,,,0.4360034539743536,k__Bacteria
a28ae6d63a03ba4cdb3105fb3cc70c75,1.093713009146049,1.093713009146049,0.4120507792969711,0.2955499069727715,-0.8664118573621638,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae
a2d2356e7a5effb0fb6d013bfb923b1a,,,,,0.4360034539743536,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus
a3a465641c75302bc18e43262cc5d42a,1.0,1.0,0.3370490579535843,0.3370490579535843,0.5189935042902105,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium
a3c411aae6e316341d505af6ca75243e,1.0917951072144354,1.0917951072144354,0.6828170672538473,0.29635888403178484,0.2588355019136541,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
a4510731648fbdef0ea2444e86854e43,,,,,0.16138608003102473,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus
a4da927fd5b1aeaa27f52f37da9dfc4e,1.6363798622841095,1.6363798622841095,0.08534004004313363,0.12769913311781497,1.4807241334959145,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__; s__
a5402824916049e6a0510dfb58147869,-1.0000000000000002,-1.0000000000000002,0.3370490579535843,0.3370490579535843,0.11001736665211848,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Finegoldia; s__
a557f5948fd2ab3d8f8583c85043872a,1.0996037333179425,1.0996037333179425,0.1745087507750957,0.2930756181488349,-0.6786512658552057,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
a60427c6af1be00043839e776ac42f86,,,,,-0.0026069209531671693,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
a67613d18109ca8bda841018545cb1d7,1.7706006575036357,1.7706006575036357,0.38244156166438104,0.10200230628435637,0.7483684494539373,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__nanceiensis
a759a10943c99bcf0b159b97a3d43390,-0.5821130990549099,-0.5821130990549099,0.11527887591047914,0.5712653806053254,-0.2562861964658625,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
a7acc2abb505c3ee177a12e514d3b994,-1.4515596942895497,-1.4515596942895497,0.274610129375597,0.17226180150889936,-0.5186219737485773,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
a7f92909575fd948fad074b72093771e,1.0101376102190964,1.0101376102190964,0.3481125617479861,0.332364390368577,0.15808183694325614,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Rothia; s__mucilaginosa
a88c2f58d2d53929183bdadf6abd57eb,1.2071662197885071,1.2071662197885071,0.16540670552301784,0.25062499717668374,0.7558323218866461,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
a8e9d01833a199c3ba4ecd41b7f04afa,1.969945572862621,1.969945572862621,0.21317069017736862,0.07236464338577245,1.8031707181974523,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]
a978026c6c33bccb8dd70bd2ddbf48bf,1.150220397487593,1.150220397487593,0.35341949071434775,0.2724595528001147,1.478931792025196,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Abiotrophia
a97f29919eb1c36bf55f6826ff8eb3f8,1.2898652734344398,1.2898652734344398,0.4879868394785949,0.2214015938569502,-0.34935813402689764,k__Bacteria; p__Spirochaetes; c__Spirochaetes
a9b4a380d3b76755de55410a3b856df4,1.8307784796602895,1.8307784796602895,0.2227623524332516,0.09206479870886214,1.705344416145908,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
aa055059749ffee75e5ac8d255f70035,0.32017450184516594,0.32017450184516594,0.12096765855020888,0.7543422915057822,-0.5589895770505802,k__Bacteria
aa4d4cee134211ec1651b7945446ad0f,-0.28230228579797645,-0.28230228579797645,0.15404515747849912,0.7825217016718448,-0.9900471494153864,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter
aaf1f1232737d9346ee18017a76d7027,-1.7235027309060695,-1.7235027309060695,0.04900758711084175,0.11044061434195994,-2.5004848763898737,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Selenomonas
ab22d1ce88f70e936a7e4ce9e995df1d,-1.0000000000000002,-1.0000000000000002,0.3370490579535843,0.3370490579535843,0.16509408498250178,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__
ab6194f1e36506149b47408c1f22fef3,1.1107031024630976,1.1107031024630976,0.4577652804787853,0.28845623307503626,0.07162374997578791,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae
ab7dc8433c13bb94829daf2872d9d195,0.921024178989661,0.921024178989661,0.9415510016735106,0.37518304083754317,0.4126005246683233,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Actinobacillus; s__parahaemolyticus
ac61645141c4a41006ca8977daea3746,-1.3935540619606044,-1.3935540619606044,0.152588180651438,0.18872507024409962,-0.5634013936475641,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium
ad0af56dd44d825708e99de9923745e9,,,,,-0.5459622666791804,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
ae58b5150e04c883efcd41d49889c60f,-1.2717170790908976,-1.2717170790908976,0.1901514306230488,0.2275680714174572,-0.9624096677259332,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Peptostreptococcus
af8a7814ad5faeed41c70c19e8d95057,-0.9999999999999998,-0.9999999999999998,0.3370490579535844,0.3370490579535844,-0.18361633276499575,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__
af986d6b5225035d332b23098401b736,-1.048129528427901,-1.048129528427901,0.165406705523018,0.3152312075609992,-0.03661363577402898,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella
afac895bca45f4f94b0aeb994bac629a,1.3781656580899775,1.3781656580899775,0.15474587120941308,0.193306492972014,-0.5556738898710138,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium; s__
afb20cec1c4694dde356d9c6f4cf560f,-0.7520392578911472,-0.7520392578911472,0.23465283225828773,0.46652285034075236,-2.184334926362408,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
b02a36cef76f2558367b971123dd071d,1.2735627131183103,1.2735627131183103,0.2983401483365626,0.22693470426445667,2.7778039648576844,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__
b040c96ee9f644c8665cf927472e08ec,-1.1885458669919113,-1.1885458669919113,0.1192804279733782,0.25760823850804593,-1.238041572327984,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria
b14c8287aa4101398e114cc03b02dcc3,1.0193981727305874,1.0193981727305874,0.2913705377679472,0.3281266629199231,0.5911366417451971,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
b2427e7b84cf621185294d1e32c24c01,,,,,0.4360034539743536,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
b2ce50e552d4e6f6b4004a9ba957be65,1.0,1.0,0.3370490579535843,0.3370490579535843,0.6408565118356817,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__
b36ed4cdf7c0f387ac70951a11bddd29,1.7271432910262277,1.7271432910262277,0.3036587893951045,0.10976680492911901,0.5223127677484625,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales
b408059a6dacf56c8e04256150542495,,,,,0.4360034539743536,k__Bacteria; p__WPS-2; c__; o__; f__; g__; s__
b55ffa853e1d1336654fc78d36220572,0.9081619676654722,0.9081619676654722,0.1692136249909041,0.3816693485078827,-1.0870727822736628,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
b59c41b1fd841b9123b4d58182ad3b2b,,,,,0.4578423574014776,k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter; s__
b65c79c74a2594bc47a32b9e245d42df,-0.46685976248657146,-0.46685976248657146,0.16105916539200998,0.6489626463806175,-0.8808008954481013,k__Bacteria; p__Firmicutes
b65fd5cf8ad66cd0c4d425ec210fa2e5,,,,,2.3080893828912847,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__
b704c6646405327b04e805accfb8d5e9,-1.46526644163842,-1.46526644163842,0.165406705523018,0.16855328082386645,-0.19619231676615545,k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae
b7c7a5162bd0d375b7980d799a36a327,0.4694991178109348,0.4694991178109348,0.7938058883554532,0.6471290559508714,0.5913394763513677,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
b7ef5a2d3f3e3c9d5c64244d291e468a,0.9642334801632815,0.9642334801632815,1.0,0.3539587617034742,-0.4498082921460993,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
b860c2fb7c750bc7e96b20013757a70c,-0.6673399843509364,-0.6673399843509364,0.029846904530764225,0.5171829024218203,-0.3054359481290705,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
b88ce3bfd25c6cde6a78d1adf3098272,1.0,1.0,0.3370490579535843,0.3370490579535843,1.2226108461066358,k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__
b9c67cb55a4711561e3dc76f2f1198d7,-1.0,-1.0,0.3370490579535843,0.3370490579535843,-0.050906352754009454,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
bc463e566d8e2991814f58f7a90dea13,0.6461599961123509,0.6461599961123509,0.4458033270120968,0.5303393962309154,-0.6630293652967341,k__Bacteria; p__SR1; c__; o__; f__; g__; s__
bd12ce4b720f4cc778da471919aeae8c,-0.8850850056106364,-0.8850850056106364,0.22179655929096748,0.39350048892974876,-0.280662708039654,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
bd3eba1093fcc01a3bb856798eb74ad3,,,,,0.4360034539743536,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__salivarius
bd8101a6c827fc59664a156ef66a3828,0.44246184714182146,0.44246184714182146,0.7971768686481816,0.6660247408319896,-0.19393675779856512,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
bfc6a117e7aeb3f4fe99bc556e9ca18d,,,,,0.4360034539743536,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
c002fadf11a5526bcb7a297d1318dbfa,1.0952510236702437,1.0952510236702437,0.3370490579535843,0.29490237423505744,0.09231037641011408,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
c192427b4464e1e6518e606baebdfcc4,1.0309842113434706,1.0309842113434706,0.24017859998533567,0.3228806674084833,-0.9076539800123102,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella
c27159ac6766f2bb04bc26f8113bd6fb,0.5341894457547935,0.5341894457547935,0.23918617027077632,0.6029665004767071,-1.6180269048169975,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Oribacterium; s__
c2de695d57fa30d40e3284efe5c2cbea,-0.9999999999999998,-0.9999999999999998,0.3370490579535844,0.3370490579535844,-0.03584342455424139,k__Bacteria; p__Bacteroidetes
c3692f03d8757deca2202e7fa5288f46,-0.018394990501244594,-0.018394990501244594,0.4234275278502788,0.9856260648359164,-0.2693343684629328,k__Bacteria; p__Spirochaetes; c__Spirochaetes
c37688470a34b5ba729bcdff3c9e9b50,-1.0000000000000002,-1.0000000000000002,0.3370490579535843,0.3370490579535843,-0.12975280737437078,k__Bacteria
c3acff7e2b1c14c645393fd67c4cf4e6,0.6979015787742552,0.6979015787742552,0.8230289404212933,0.4985393249808685,0.06125242257558039,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Parvimonas; s__
c476a045b42b30e13d8a25f4b2e5a226,0.9692745306601421,0.9692745306601421,0.20224549878117554,0.35153937990027584,-0.954272203202618,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__
c47cb2c8b2023ea0f0a778b405dd5c3a,1.1866372453239935,1.1866372453239935,0.8907260377671353,0.25833256590069104,-0.0888776109174616,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__melaninogenica
c48582949c0021e011a7b6152f194793,1.218946900641733,1.218946900641733,0.08833401453063289,0.24628441812332094,-1.1492683217481499,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnoanaerobaculum; s__orale
c5a86754db93692257b5c723490924e6,1.0,1.0,0.3370490579535843,0.3370490579535843,0.8095626308961981,k__Bacteria
c67dce35ae6dfba66e8e755d4e7d923d,0.8206138522216455,0.8206138522216455,0.5436730515651544,0.427867187565553,-0.5021333024457819,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales
c68428afd45b083e5238675675d2af8e,,,,,0.5844491794153326,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria
c704107a9b045b2d7ed07ca079eae6de,0.362239250735268,0.362239250735268,0.03355092712785266,0.7234723310558497,-0.4892834947065241,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium; s__
c78b197b971896b9c936b46e41849476,-1.0000000000000002,-1.0000000000000002,0.3370490579535843,0.3370490579535843,0.12151045346699885,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales
c7d5a669125a70a32b850a1e963c13de,-1.3081082507521058,-1.3081082507521058,0.23255915280331527,0.21533978870370976,-2.039811305756939,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
c84509b5d38955838482e9d6a4770bfe,2.10627739483948,2.10627739483948,0.10016591967612946,0.05690684036379736,2.304510481600391,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__
c8e16728c858d40fde46be6caf8cb2d1,1.2998285418644522,1.2998285418644522,0.4900962645827025,0.21807407765100972,0.2010997011705511,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Tannerella; s__
c8f86ed070441ba177e1c132b9b2ca65,,,,,0.4360034539743536,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae
caa2c8ade9d15c97176cc0cf58bef786,,,,,0.4266424253030889,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__ochracea
cb17be37331f49a77a47856f261315ce,1.0,1.0,0.3370490579535843,0.3370490579535843,0.7512835338159674,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]
cb8a55dfc2326c0724f7638b92653ee7,0.9670176163587513,0.9670176163587513,0.46734712381845034,0.352621089329614,0.7630242183252447,k__Bacteria; p__SR1; c__; o__; f__; g__; s__
cbe6d32ca7a479a71c4fd50e0b9d980b,-0.02573628114670022,-0.02573628114670022,0.059777841854875086,0.9798907208143113,-1.2553273961500055,k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__
cc3e5ef19e51d43c807feee68e597cfa,0.5879645135721535,0.5879645135721535,0.14780661601130776,0.5674567104893291,-1.3576804921583063,k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Dethiosulfovibrionaceae; g__TG5; s__
cc52eb5d3bbdeaebe5dfb6b235edbbfe,0.7820902444842464,0.7820902444842464,0.7138720176607969,0.44931888418456567,-0.4441168830350764,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__
